Origin,Destination,FlightDate,DollarFare,DollarTax,DollarTotal,IsDomesticRoute,MarketID,GeographicRegionId,Type1,Type2,Type3,Type4,Type5
DCA,JAX,12/12/2015 9:45,78.1,18.57,96.67,1,6,19,1,0,1,0,1
DCA,JAX,12/10/2015 9:45,78.1,18.57,96.67,1,6,19,1,0,1,0,1
DCA,JAX,12/7/2015 9:45,78.1,18.57,96.67,1,6,19,1,0,1,0,1
DCA,JAX,12/5/2015 9:45,78.1,18.57,96.67,1,6,19,1,0,1,0,1
DCA,JAX,12/3/2015 9:45,78.1,18.57,96.67,1,6,19,1,0,1,0,1
DCA,JAX,11/19/2015 9:45,78.1,18.57,96.67,1,6,19,1,0,1,0,1
FLL,JAX,2/28/2016 20:45,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,2/24/2016 7:05,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,2/22/2016 20:45,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,2/21/2016 7:10,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,2/16/2016 7:10,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,1/20/2016 7:05,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,1/19/2016 7:05,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,1/18/2016 20:50,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,1/6/2016 7:05,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,1/1/2016 21:35,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,12/28/2015 17:45,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,12/27/2015 17:45,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,11/24/2015 20:55,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,11/23/2015 7:10,82.1,18.84,100.94,1,6,19,1,0,1,0,1
FLL,JAX,11/2/2015 18:30,88.1,19.26,107.36,1,6,19,1,0,1,0,1
FLL,JAX,11/1/2015 7:20,88.1,19.26,107.36,1,6,19,1,0,1,0,1
FLL,JAX,10/31/2015 7:20,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,2/28/2016 10:30,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,2/21/2016 10:30,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,2/14/2016 13:59,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,2/7/2016 10:35,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,1/31/2016 10:35,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,1/29/2016 10:35,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,1/24/2016 10:35,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,1/22/2016 10:35,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,1/17/2016 10:35,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,1/10/2016 10:35,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,1/8/2016 10:35,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,12/13/2015 9:45,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,12/11/2015 9:45,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,12/6/2015 9:45,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,12/4/2015 9:45,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,12/1/2015 9:45,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,11/27/2015 9:45,88.1,19.26,107.36,1,6,19,1,0,1,0,1
DCA,JAX,11/22/2015 9:45,88.1,19.26,107.36,1,6,19,1,0,1,0,1
JFK,JAX,12/16/2015 20:30,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/15/2015 8:00,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/14/2015 8:00,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/12/2015 14:50,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/11/2015 20:30,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/10/2015 20:30,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/9/2015 8:00,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/8/2015 8:00,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/7/2015 8:00,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/5/2015 14:50,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/4/2015 8:00,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/3/2015 20:30,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/2/2015 8:00,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,12/1/2015 7:45,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,11/26/2015 20:30,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,11/19/2015 14:50,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,11/18/2015 14:50,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,11/17/2015 8:00,98.1,19.96,118.06,1,6,19,1,0,1,0,1
DCA,JAX,2/26/2016 10:30,98.1,19.96,118.06,1,6,19,1,0,1,0,1
DCA,JAX,2/19/2016 10:30,98.1,19.96,118.06,1,6,19,1,0,1,0,1
DCA,JAX,2/5/2016 10:35,98.1,19.96,118.06,1,6,19,1,0,1,0,1
DCA,JAX,1/1/2016 10:40,98.1,19.96,118.06,1,6,19,1,0,1,0,1
DCA,JAX,12/31/2015 10:40,98.1,19.96,118.06,1,6,19,1,0,1,0,1
DCA,JAX,11/13/2015 13:59,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,12/16/2015 8:46,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,12/15/2015 8:46,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,12/12/2015 9:35,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,12/9/2015 8:49,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,12/8/2015 8:49,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,12/5/2015 8:49,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,12/2/2015 8:49,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,12/1/2015 8:49,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,11/18/2015 8:35,98.1,19.96,118.06,1,6,19,1,0,1,0,1
BOS,JAX,11/17/2015 8:35,98.1,19.96,118.06,1,6,19,1,0,1,0,1
JFK,JAX,2/29/2016 7:35,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/28/2016 7:35,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/27/2016 20:30,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/26/2016 20:30,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/25/2016 14:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/24/2016 20:30,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/23/2016 7:35,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/22/2016 7:35,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/21/2016 14:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/20/2016 14:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/19/2016 14:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/18/2016 14:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/17/2016 7:35,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/10/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/9/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/8/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/7/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/6/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/5/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/4/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/3/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/2/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/1/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/31/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/30/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/29/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/28/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/27/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/26/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/25/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/24/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/23/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/22/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/21/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/20/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/19/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/18/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/17/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/16/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/14/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/13/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/12/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/11/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/10/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/9/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/8/2016 8:00,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/7/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/6/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,1/5/2016 15:45,103.1,20.31,123.41,1,6,19,1,0,1,0,1
JFK,JAX,2/16/2016 20:30,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,1/4/2016 7:40,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,12/13/2015 8:00,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,11/16/2015 20:30,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,11/15/2015 8:00,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,11/14/2015 8:00,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,11/13/2015 20:30,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,11/12/2015 20:30,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,11/11/2015 8:00,108.1,20.66,128.76,1,6,19,1,0,1,0,1
JFK,JAX,11/10/2015 14:50,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,1/5/2016 20:50,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,1/4/2016 21:35,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,1/3/2016 21:35,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,11/30/2015 20:55,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,11/28/2015 7:10,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,11/25/2015 20:55,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,10/29/2015 7:20,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,10/28/2015 18:30,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,10/27/2015 18:30,108.1,20.66,128.76,1,6,19,1,0,1,0,1
DCA,JAX,2/13/2016 11:25,108.1,20.66,128.76,1,6,19,1,0,1,0,1
DCA,JAX,1/15/2016 10:35,108.1,20.66,128.76,1,6,19,1,0,1,0,1
DCA,JAX,11/20/2015 9:45,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/17/2015 8:46,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/14/2015 9:27,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/13/2015 8:49,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/11/2015 9:02,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/10/2015 8:49,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/7/2015 13:33,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/6/2015 9:02,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/4/2015 8:49,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,12/3/2015 8:49,108.1,20.66,128.76,1,6,19,1,0,1,0,1
BOS,JAX,11/19/2015 8:35,108.1,20.66,128.76,1,6,19,1,0,1,0,1
FLL,JAX,1/2/2016 21:35,118.1,21.36,139.46,1,6,19,1,0,1,0,1
FLL,JAX,10/30/2015 7:20,118.1,21.36,139.46,1,6,19,1,0,1,0,1
DCA,JAX,11/9/2015 9:45,118.1,21.36,139.46,1,6,19,1,0,1,0,1
DCA,JAX,11/8/2015 9:45,118.1,21.36,139.46,1,6,19,1,0,1,0,1
DCA,JAX,11/7/2015 13:59,118.1,21.36,139.46,1,6,19,1,0,1,0,1
DCA,JAX,11/5/2015 13:59,118.1,21.36,139.46,1,6,19,1,0,1,0,1
DCA,JAX,11/4/2015 9:45,118.1,21.36,139.46,1,6,19,1,0,1,0,1
DCA,JAX,11/3/2015 9:45,118.1,21.36,139.46,1,6,19,1,0,1,0,1
JFK,JAX,1/15/2016 8:00,123.1,21.7,144.8,1,6,19,1,0,1,0,1
JFK,JAX,1/1/2016 7:40,123.1,21.7,144.8,1,6,19,1,0,1,0,1
JFK,JAX,12/31/2015 20:30,123.1,21.7,144.8,1,6,19,1,0,1,0,1
JFK,JAX,12/17/2015 8:00,123.1,21.7,144.8,1,6,19,1,0,1,0,1
JFK,JAX,12/6/2015 8:00,123.1,21.7,144.8,1,6,19,1,0,1,0,1
DCA,JAX,2/11/2016 10:30,123.1,21.7,144.8,1,6,19,1,0,1,0,1
DCA,JAX,1/3/2016 10:40,123.1,21.7,144.8,1,6,19,1,0,1,0,1
DCA,JAX,1/2/2016 10:40,123.1,21.7,144.8,1,6,19,1,0,1,0,1
DCA,JAX,12/30/2015 13:09,123.1,21.7,144.8,1,6,19,1,0,1,0,1
DCA,JAX,12/17/2015 9:45,123.1,21.7,144.8,1,6,19,1,0,1,0,1
DCA,JAX,11/26/2015 13:59,123.1,21.7,144.8,1,6,19,1,0,1,0,1
DCA,JAX,11/23/2015 9:45,123.1,21.7,144.8,1,6,19,1,0,1,0,1
DCA,JAX,11/21/2015 13:59,123.1,21.7,144.8,1,6,19,1,0,1,0,1
BOS,JAX,2/24/2016 8:20,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,2/23/2016 8:20,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,2/17/2016 13:30,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,2/16/2016 13:30,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,2/10/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,2/9/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,2/3/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,2/2/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,1/27/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,1/26/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,1/20/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,1/19/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,1/13/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,1/12/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,1/6/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
BOS,JAX,1/5/2016 9:00,123.99,21.77,145.76,1,6,19,1,0,1,0,1
JFK,JAX,2/15/2016 20:30,138.1,22.75,160.85,1,6,19,1,0,1,0,1
JFK,JAX,2/11/2016 7:35,138.1,22.75,160.85,1,6,19,1,0,1,0,1
JFK,JAX,11/23/2015 20:30,138.1,22.75,160.85,1,6,19,1,0,1,0,1
JFK,JAX,11/22/2015 7:45,138.1,22.75,160.85,1,6,19,1,0,1,0,1
JFK,JAX,11/20/2015 14:50,138.1,22.75,160.85,1,6,19,1,0,1,0,1
DCA,JAX,11/6/2015 16:40,138.1,22.75,160.85,1,6,19,1,0,1,0,1
BOS,JAX,2/29/2016 8:20,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/28/2016 8:20,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/27/2016 8:20,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/25/2016 8:20,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/22/2016 13:30,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/21/2016 13:30,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/20/2016 15:15,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/19/2016 13:30,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/18/2016 13:30,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/15/2016 13:30,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/8/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/7/2016 13:10,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/6/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/5/2016 13:10,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/4/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,2/1/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/31/2016 13:10,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/30/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/29/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/28/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/25/2016 13:10,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/24/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/23/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/22/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/21/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/18/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/17/2016 13:10,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/16/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/15/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/14/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/11/2016 13:10,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/10/2016 13:10,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/9/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/8/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/7/2016 9:00,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,1/4/2016 8:30,138.99,22.81,161.8,1,6,19,1,0,1,0,1
BOS,JAX,11/26/2015 13:33,138.99,22.81,161.8,1,6,19,1,0,1,0,1
DCA,JAX,12/29/2015 10:40,143.06,23.1,166.16,1,6,19,1,0,1,0,1
DCA,JAX,11/30/2015 13:59,143.06,23.1,166.16,1,6,19,1,0,1,0,1
BOS,JAX,11/16/2015 8:35,148.1,23.45,171.55,1,6,19,1,0,1,0,1
BOS,JAX,11/15/2015 13:33,148.1,23.45,171.55,1,6,19,1,0,1,0,1
BOS,JAX,11/14/2015 8:35,148.1,23.45,171.55,1,6,19,1,0,1,0,1
BOS,JAX,11/13/2015 13:33,148.1,23.45,171.55,1,6,19,1,0,1,0,1
BOS,JAX,11/12/2015 13:33,148.1,23.45,171.55,1,6,19,1,0,1,0,1
BOS,JAX,11/11/2015 8:35,148.1,23.45,171.55,1,6,19,1,0,1,0,1
BOS,JAX,11/10/2015 8:35,148.1,23.45,171.55,1,6,19,1,0,1,0,1
FLL,JAX,11/29/2015 7:10,153.42,23.82,177.24,1,6,19,1,0,1,0,1
JFK,JAX,2/14/2016 20:30,158.1,24.15,182.25,1,6,19,1,0,1,0,1
JFK,JAX,2/13/2016 20:30,158.1,24.15,182.25,1,6,19,1,0,1,0,1
JFK,JAX,1/2/2016 7:40,158.1,24.15,182.25,1,6,19,1,0,1,0,1
JFK,JAX,12/30/2015 20:30,158.1,24.15,182.25,1,6,19,1,0,1,0,1
JFK,JAX,12/19/2015 7:40,158.1,24.15,182.25,1,6,19,1,0,1,0,1
JFK,JAX,12/18/2015 7:40,158.1,24.15,182.25,1,6,19,1,0,1,0,1
JFK,JAX,11/30/2015 20:30,158.1,24.15,182.25,1,6,19,1,0,1,0,1
JFK,JAX,11/21/2015 20:30,158.1,24.15,182.25,1,6,19,1,0,1,0,1
DCA,JAX,12/28/2015 13:09,158.66,24.19,182.85,1,6,19,1,0,1,0,1
DCA,JAX,12/21/2015 10:40,158.66,24.19,182.85,1,6,19,1,0,1,0,1
DCA,JAX,12/20/2015 13:09,158.66,24.19,182.85,1,6,19,1,0,1,0,1
BOS,JAX,2/26/2016 8:20,158.99,24.21,183.2,1,6,19,1,0,1,0,1
BOS,JAX,1/3/2016 8:30,158.99,24.21,183.2,1,6,19,1,0,1,0,1
BOS,JAX,1/2/2016 8:30,158.99,24.21,183.2,1,6,19,1,0,1,0,1
BOS,JAX,1/1/2016 8:30,158.99,24.21,183.2,1,6,19,1,0,1,0,1
BOS,JAX,11/27/2015 8:35,158.99,24.21,183.2,1,6,19,1,0,1,0,1
BOS,JAX,11/23/2015 8:35,158.99,24.21,183.2,1,6,19,1,0,1,0,1
BOS,JAX,11/22/2015 8:35,158.99,24.21,183.2,1,6,19,1,0,1,0,1
DCA,JAX,11/2/2015 9:45,168.1,24.84,192.94,1,6,19,1,0,1,0,1
DCA,JAX,11/1/2015 9:45,168.1,24.84,192.94,1,6,19,1,0,1,0,1
DCA,JAX,10/31/2015 9:45,168.1,24.84,192.94,1,6,19,1,0,1,0,1
DCA,JAX,10/30/2015 9:45,168.1,24.84,192.94,1,6,19,1,0,1,0,1
JFK,JAX,2/12/2016 14:45,173.1,25.19,198.29,1,6,19,1,0,1,0,1
JFK,JAX,12/29/2015 7:40,173.1,25.19,198.29,1,6,19,1,0,1,0,1
JFK,JAX,11/27/2015 7:45,173.1,25.19,198.29,1,6,19,1,0,1,0,1
DCA,JAX,12/22/2015 10:40,174.26,25.27,199.53,1,6,19,1,0,1,0,1
DCA,JAX,12/18/2015 10:40,174.26,25.27,199.53,1,6,19,1,0,1,0,1
DCA,JAX,11/28/2015 9:45,174.26,25.27,199.53,1,6,19,1,0,1,0,1
DCA,JAX,11/24/2015 9:45,174.26,25.27,199.53,1,6,19,1,0,1,0,1
BOS,JAX,12/18/2015 8:30,178.99,25.6,204.59,1,6,19,1,0,1,0,1
BOS,JAX,11/30/2015 13:33,178.99,25.6,204.59,1,6,19,1,0,1,0,1
BOS,JAX,11/24/2015 8:35,178.99,25.6,204.59,1,6,19,1,0,1,0,1
JFK,JAX,1/3/2016 20:30,194.1,26.66,220.76,1,6,19,1,0,1,0,1
JFK,JAX,12/28/2015 7:40,194.1,26.66,220.76,1,6,19,1,0,1,0,1
JFK,JAX,12/21/2015 7:40,194.1,26.66,220.76,1,6,19,1,0,1,0,1
JFK,JAX,12/20/2015 20:30,194.1,26.66,220.76,1,6,19,1,0,1,0,1
DCA,JAX,12/25/2015 10:40,195.05,26.72,221.77,1,6,19,1,0,1,0,1
DCA,JAX,12/24/2015 13:09,195.05,26.72,221.77,1,6,19,1,0,1,0,1
DCA,JAX,12/19/2015 10:40,202.01,27.21,229.22,1,6,19,1,0,1,0,1
BOS,JAX,11/21/2015 14:50,203.99,27.35,231.34,1,6,19,1,0,1,0,1
BOS,JAX,11/20/2015 13:33,203.99,27.35,231.34,1,6,19,1,0,1,0,1
DCA,JAX,2/12/2016 10:30,208.1,27.63,235.73,1,6,19,1,0,1,0,1
DCA,JAX,10/29/2015 9:45,208.1,27.63,235.73,1,6,19,1,0,1,0,1
DCA,JAX,10/28/2015 9:45,208.1,27.63,235.73,1,6,19,1,0,1,0,1
BOS,JAX,2/14/2016 13:30,211.58,27.88,239.46,1,6,19,1,0,1,0,1
BOS,JAX,2/11/2016 8:54,211.58,27.88,239.46,1,6,19,1,0,1,0,1
BOS,JAX,12/31/2015 8:30,211.58,27.88,239.46,1,6,19,1,0,1,0,1
DCA,JAX,12/23/2015 10:40,215.86,28.18,244.04,1,6,19,1,0,1,0,1
DCA,JAX,11/25/2015 13:59,215.86,28.18,244.04,1,6,19,1,0,1,0,1
BOS,JAX,11/9/2015 8:35,223.99,28.74,252.73,1,6,19,1,0,1,0,1
